代碼,簡稱,年月,指數
SB23   ,美國紐約史坦普爾500股價指數,19940826,        473.800
SB23   ,美國紐約史坦普爾500股價指數,19940829,        474.590
SB23   ,美國紐約史坦普爾500股價指數,19940830,        476.070
SB23   ,美國紐約史坦普爾500股價指數,19940831,        475.490
SB23   ,美國紐約史坦普爾500股價指數,19940901,        473.170
SB23   ,美國紐約史坦普爾500股價指數,19940902,        470.990
SB23   ,美國紐約史坦普爾500股價指數,19940906,        471.860
SB23   ,美國紐約史坦普爾500股價指數,19940907,        470.990
SB23   ,美國紐約史坦普爾500股價指數,19940908,        473.140
SB23   ,美國紐約史坦普爾500股價指數,19940909,        468.180
SB23   ,美國紐約史坦普爾500股價指數,19940912,        466.210
SB23   ,美國紐約史坦普爾500股價指數,19940913,        467.510
SB23   ,美國紐約史坦普爾500股價指數,19940914,        468.800
SB23   ,美國紐約史坦普爾500股價指數,19940915,        474.810
SB23   ,美國紐約史坦普爾500股價指數,19940916,        471.190
SB23   ,美國紐約史坦普爾500股價指數,19940919,        470.850
SB23   ,美國紐約史坦普爾500股價指數,19940920,        463.360
SB23   ,美國紐約史坦普爾500股價指數,19940921,        461.460
SB23   ,美國紐約史坦普爾500股價指數,19940922,        461.270
SB23   ,美國紐約史坦普爾500股價指數,19940923,        459.670
SB23   ,美國紐約史坦普爾500股價指數,19940926,        460.820
SB23   ,美國紐約史坦普爾500股價指數,19940927,        462.050
SB23   ,美國紐約史坦普爾500股價指數,19940928,        464.840
SB23   ,美國紐約史坦普爾500股價指數,19940929,        462.240
SB23   ,美國紐約史坦普爾500股價指數,19940930,        462.710
SB23   ,美國紐約史坦普爾500股價指數,19941003,        461.740
SB23   ,美國紐約史坦普爾500股價指數,19941004,        454.590
SB23   ,美國紐約史坦普爾500股價指數,19941005,        453.520
SB23   ,美國紐約史坦普爾500股價指數,19941006,        452.360
SB23   ,美國紐約史坦普爾500股價指數,19941007,        455.100
SB23   ,美國紐約史坦普爾500股價指數,19941010,        459.040
SB23   ,美國紐約史坦普爾500股價指數,19941011,        465.790
SB23   ,美國紐約史坦普爾500股價指數,19941012,        465.470
SB23   ,美國紐約史坦普爾500股價指數,19941013,        467.790
SB23   ,美國紐約史坦普爾500股價指數,19941014,        469.100
SB23   ,美國紐約史坦普爾500股價指數,19941017,        468.960
SB23   ,美國紐約史坦普爾500股價指數,19941018,        467.660
SB23   ,美國紐約史坦普爾500股價指數,19941019,        470.280
SB23   ,美國紐約史坦普爾500股價指數,19941020,        466.850
SB23   ,美國紐約史坦普爾500股價指數,19941021,        464.890
SB23   ,美國紐約史坦普爾500股價指數,19941024,        460.830
SB23   ,美國紐約史坦普爾500股價指數,19941025,        461.530
SB23   ,美國紐約史坦普爾500股價指數,19941026,        462.620
SB23   ,美國紐約史坦普爾500股價指數,19941027,        465.850
SB23   ,美國紐約史坦普爾500股價指數,19941028,        473.770
SB23   ,美國紐約史坦普爾500股價指數,19941031,        472.350
SB23   ,美國紐約史坦普爾500股價指數,19941101,        468.420
SB23   ,美國紐約史坦普爾500股價指數,19941102,        466.510
SB23   ,美國紐約史坦普爾500股價指數,19941103,        467.910
SB23   ,美國紐約史坦普爾500股價指數,19941104,        462.280
SB23   ,美國紐約史坦普爾500股價指數,19941107,        463.070
SB23   ,美國紐約史坦普爾500股價指數,19941108,        465.650
SB23   ,美國紐約史坦普爾500股價指數,19941109,        465.400
SB23   ,美國紐約史坦普爾500股價指數,19941110,        464.370
SB23   ,美國紐約史坦普爾500股價指數,19941111,        462.350
SB23   ,美國紐約史坦普爾500股價指數,19941114,        466.040
SB23   ,美國紐約史坦普爾500股價指數,19941115,        465.030
SB23   ,美國紐約史坦普爾500股價指數,19941116,        465.620
SB23   ,美國紐約史坦普爾500股價指數,19941117,        463.570
SB23   ,美國紐約史坦普爾500股價指數,19941118,        461.470
SB23   ,美國紐約史坦普爾500股價指數,19941121,        458.300
SB23   ,美國紐約史坦普爾500股價指數,19941122,        450.090
SB23   ,美國紐約史坦普爾500股價指數,19941123,        449.930
SB23   ,美國紐約史坦普爾500股價指數,19941125,        452.290
SB23   ,美國紐約史坦普爾500股價指數,19941128,        454.160
SB23   ,美國紐約史坦普爾500股價指數,19941129,        455.170
SB23   ,美國紐約史坦普爾500股價指數,19941130,        453.690
SB23   ,美國紐約史坦普爾500股價指數,19941201,        448.920
SB23   ,美國紐約史坦普爾500股價指數,19941202,        453.300
SB23   ,美國紐約史坦普爾500股價指數,19941205,        453.320
SB23   ,美國紐約史坦普爾500股價指數,19941206,        453.110
SB23   ,美國紐約史坦普爾500股價指數,19941207,        451.230
SB23   ,美國紐約史坦普爾500股價指數,19941208,        445.450
SB23   ,美國紐約史坦普爾500股價指數,19941209,        446.960
SB23   ,美國紐約史坦普爾500股價指數,19941212,        449.470
SB23   ,美國紐約史坦普爾500股價指數,19941213,        450.150
SB23   ,美國紐約史坦普爾500股價指數,19941214,        454.970
SB23   ,美國紐約史坦普爾500股價指數,19941215,        455.340
SB23   ,美國紐約史坦普爾500股價指數,19941216,        458.800
SB23   ,美國紐約史坦普爾500股價指數,19941219,        457.910
SB23   ,美國紐約史坦普爾500股價指數,19941220,        457.100
SB23   ,美國紐約史坦普爾500股價指數,19941221,        459.610
SB23   ,美國紐約史坦普爾500股價指數,19941222,        459.680
SB23   ,美國紐約史坦普爾500股價指數,19941223,        459.830
SB23   ,美國紐約史坦普爾500股價指數,19941227,        462.470
SB23   ,美國紐約史坦普爾500股價指數,19941228,        460.860
SB23   ,美國紐約史坦普爾500股價指數,19941229,        461.170
SB23   ,美國紐約史坦普爾500股價指數,19941230,        459.270
SB23   ,美國紐約史坦普爾500股價指數,19950103,        459.110
SB23   ,美國紐約史坦普爾500股價指數,19950104,        460.710
SB23   ,美國紐約史坦普爾500股價指數,19950105,        460.340
SB23   ,美國紐約史坦普爾500股價指數,19950106,        460.680
SB23   ,美國紐約史坦普爾500股價指數,19950109,        460.830
SB23   ,美國紐約史坦普爾500股價指數,19950110,        461.680
SB23   ,美國紐約史坦普爾500股價指數,19950111,        461.660
SB23   ,美國紐約史坦普爾500股價指數,19950112,        461.640
SB23   ,美國紐約史坦普爾500股價指數,19950113,        465.970
SB23   ,美國紐約史坦普爾500股價指數,19950116,        469.380
SB23   ,美國紐約史坦普爾500股價指數,19950117,        470.050
SB23   ,美國紐約史坦普爾500股價指數,19950118,        469.710
SB23   ,美國紐約史坦普爾500股價指數,19950119,        466.950
SB23   ,美國紐約史坦普爾500股價指數,19950120,        464.780
SB23   ,美國紐約史坦普爾500股價指數,19950123,        465.820
SB23   ,美國紐約史坦普爾500股價指數,19950124,        465.860
SB23   ,美國紐約史坦普爾500股價指數,19950125,        467.440
SB23   ,美國紐約史坦普爾500股價指數,19950126,        468.320
SB23   ,美國紐約史坦普爾500股價指數,19950127,        470.390
SB23   ,美國紐約史坦普爾500股價指數,19950130,        468.510
SB23   ,美國紐約史坦普爾500股價指數,19950131,        470.420
SB23   ,美國紐約史坦普爾500股價指數,19950201,        470.400
SB23   ,美國紐約史坦普爾500股價指數,19950202,        472.790
SB23   ,美國紐約史坦普爾500股價指數,19950203,        478.650
SB23   ,美國紐約史坦普爾500股價指數,19950206,        481.140
SB23   ,美國紐約史坦普爾500股價指數,19950207,        480.810
SB23   ,美國紐約史坦普爾500股價指數,19950208,        481.190
SB23   ,美國紐約史坦普爾500股價指數,19950209,        480.190
SB23   ,美國紐約史坦普爾500股價指數,19950210,        481.460
SB23   ,美國紐約史坦普爾500股價指數,19950213,        481.650
SB23   ,美國紐約史坦普爾500股價指數,19950214,        482.550
SB23   ,美國紐約史坦普爾500股價指數,19950215,        484.540
SB23   ,美國紐約史坦普爾500股價指數,19950216,        485.220
SB23   ,美國紐約史坦普爾500股價指數,19950217,        481.970
SB23   ,美國紐約史坦普爾500股價指數,19950221,        482.720
SB23   ,美國紐約史坦普爾500股價指數,19950222,        485.070
SB23   ,美國紐約史坦普爾500股價指數,19950223,        486.910
SB23   ,美國紐約史坦普爾500股價指數,19950224,        488.110
SB23   ,美國紐約史坦普爾500股價指數,19950227,        483.810
SB23   ,美國紐約史坦普爾500股價指數,19950228,        487.390
SB23   ,美國紐約史坦普爾500股價指數,19950301,        485.650
SB23   ,美國紐約史坦普爾500股價指數,19950302,        485.130
SB23   ,美國紐約史坦普爾500股價指數,19950303,        485.420
SB23   ,美國紐約史坦普爾500股價指數,19950306,        485.630
SB23   ,美國紐約史坦普爾500股價指數,19950307,        482.120
SB23   ,美國紐約史坦普爾500股價指數,19950308,        483.140
SB23   ,美國紐約史坦普爾500股價指數,19950309,        483.160
SB23   ,美國紐約史坦普爾500股價指數,19950310,        489.570
SB23   ,美國紐約史坦普爾500股價指數,19950313,        490.050
SB23   ,美國紐約史坦普爾500股價指數,19950314,        492.890
SB23   ,美國紐約史坦普爾500股價指數,19950315,        491.880
SB23   ,美國紐約史坦普爾500股價指數,19950316,        495.410
SB23   ,美國紐約史坦普爾500股價指數,19950317,        495.520
SB23   ,美國紐約史坦普爾500股價指數,19950320,        496.140
SB23   ,美國紐約史坦普爾500股價指數,19950321,        495.070
SB23   ,美國紐約史坦普爾500股價指數,19950322,        495.670
SB23   ,美國紐約史坦普爾500股價指數,19950323,        495.950
SB23   ,美國紐約史坦普爾500股價指數,19950324,        500.970
SB23   ,美國紐約史坦普爾500股價指數,19950327,        503.200
SB23   ,美國紐約史坦普爾500股價指數,19950328,        503.900
SB23   ,美國紐約史坦普爾500股價指數,19950329,        503.120
SB23   ,美國紐約史坦普爾500股價指數,19950330,        502.220
SB23   ,美國紐約史坦普爾500股價指數,19950331,        500.710
SB23   ,美國紐約史坦普爾500股價指數,19950403,        501.850
SB23   ,美國紐約史坦普爾500股價指數,19950404,        505.240
SB23   ,美國紐約史坦普爾500股價指數,19950405,        505.570
SB23   ,美國紐約史坦普爾500股價指數,19950406,        506.080
SB23   ,美國紐約史坦普爾500股價指數,19950407,        506.420
SB23   ,美國紐約史坦普爾500股價指數,19950410,        507.010
SB23   ,美國紐約史坦普爾500股價指數,19950411,        505.530
SB23   ,美國紐約史坦普爾500股價指數,19950412,        507.170
SB23   ,美國紐約史坦普爾500股價指數,19950413,        509.230
SB23   ,美國紐約史坦普爾500股價指數,19950417,        506.130
SB23   ,美國紐約史坦普爾500股價指數,19950418,        505.370
SB23   ,美國紐約史坦普爾500股價指數,19950419,        504.920
SB23   ,美國紐約史坦普爾500股價指數,19950420,        505.290
SB23   ,美國紐約史坦普爾500股價指數,19950421,        508.490
SB23   ,美國紐約史坦普爾500股價指數,19950424,        512.890
SB23   ,美國紐約史坦普爾500股價指數,19950425,        512.100
SB23   ,美國紐約史坦普爾500股價指數,19950426,        512.660
SB23   ,美國紐約史坦普爾500股價指數,19950427,        513.550
SB23   ,美國紐約史坦普爾500股價指數,19950428,        514.710
SB23   ,美國紐約史坦普爾500股價指數,19950501,        514.260
SB23   ,美國紐約史坦普爾500股價指數,19950502,        514.860
SB23   ,美國紐約史坦普爾500股價指數,19950503,        520.480
SB23   ,美國紐約史坦普爾500股價指數,19950504,        520.540
SB23   ,美國紐約史坦普爾500股價指數,19950505,        520.120
SB23   ,美國紐約史坦普爾500股價指數,19950508,        523.960
SB23   ,美國紐約史坦普爾500股價指數,19950509,        523.560
SB23   ,美國紐約史坦普爾500股價指數,19950510,        524.360
SB23   ,美國紐約史坦普爾500股價指數,19950511,        524.370
SB23   ,美國紐約史坦普爾500股價指數,19950512,        525.550
